company_id,scenario,employee_id,candidate_id,first_name,last_name,full_name,gender,city_name,high_school_name,college_name,department_id,manager_id,role_level,age,years_experience,education_level,high_school_gpa,college_gpa,referral_flag,family_link_flag,close_family_relation_flag,same_high_school_flag,same_city_flag,same_college_flag,same_last_name_flag,connection_strength,merit_score,discretionary_channel,tenure_months,performance_score,salary,promoted_flag,months_to_promotion,tenure_years,high_performer_flag,salary_band,performance_salary_gap,is_high_connection,promotion_eligible_flag
MER-16,Merit-based,EMER1600042,CMER1600042,Shahar,Dahan,Shahar Dahan,Male,Ashkelon,Makif Aleph Ashkelon,The Open University of Israel,D01,EMER1600158,3,39,14,Master,82.3,75.3,0,0,0,1,1,1,0,0.38,88.0,legacy_referral,43,79.2,23300.0,1,26.0,3.5833333333333335,1,3,-3600.0,1,1
MER-16,Merit-based,EMER1600054,CMER1600054,Noam,Cohen,Noam Cohen,Male,Ashkelon,Makif Aleph Ashkelon,Sapir College,D01,EMER1600158,2,34,6,Master,81.1,90.8,0,0,0,0,1,0,0,0.18,86.9,internal_source,33,71.9,15100.0,1,14.0,2.75,0,1,-8433.333333333332,1,1
MER-16,Merit-based,EMER1600059,CMER1600059,Ariel,Azoulay,Ariel Azoulay,Male,Ashkelon,ORT Afridar Ashkelon,The Open University of Israel,D01,EMER1600158,3,36,12,Bachelor,91.1,86.5,1,0,0,0,1,0,0,0.31,89.1,manager_endorsement,63,77.0,23500.0,0,,5.25,1,3,-7100.0,1,1
MER-16,Merit-based,EMER1600063,CMER1600063,Noam,Haddad,Noam Haddad,Male,Ashkelon,ORT Afridar Ashkelon,Sapir College,D03,EMER1600190,2,32,4,Bachelor,89.2,87.5,0,0,0,0,1,1,0,0.15,72.7,alumni_network,32,62.8,14500.0,0,,2.6666666666666665,0,1,-3525.0,1,0
MER-16,Merit-based,EMER1600065,CMER1600065,Lior,Cohen,Lior Cohen,Male,Ashkelon,Makif Aleph Ashkelon,Sapir College,D03,EMER1600190,3,39,9,Master,74.3,96.3,0,0,0,1,1,0,0,0.26,87.8,legacy_referral,50,73.6,22900.0,0,,4.166666666666667,0,3,-3666.666666666668,1,0
MER-16,Merit-based,EMER1600075,CMER1600075,Gal,Levi,Gal Levi,Female,Tel Aviv,Herzliya Hebrew Gymnasium,,EXEC,,5,43,22,High School,88.1,,0,0,0,0,0,0,1,0.14,97.4,referral,81,87.3,54400.0,0,,6.75,1,4,0.0,1,1
MER-16,Merit-based,EMER1600122,CMER1600122,Tamar,Friedman,Tamar Friedman,Female,Rishon LeZion,Gymnasia Realit Rishon LeZion,Bar-Ilan University,D01,EMER1600158,3,39,14,Master,87.1,89.8,0,0,0,0,0,0,0,0.28,87.3,none,47,79.9,23400.0,0,,3.9166666666666665,1,3,-3700.0,1,0
MER-16,Merit-based,EMER1600127,CMER1600127,Lihi,Naim,Lihi Naim,Female,Ashkelon,Rabin High School Ashkelon,Ben-Gurion University of the Negev,D02,EMER1600171,2,30,6,Bachelor,100.0,93.1,1,0,0,0,1,0,0,0.22,89.8,manager_endorsement,20,79.7,15300.0,0,,1.6666666666666667,1,1,-9700.0,1,0
MER-16,Merit-based,EMER1600158,CMER1600158,Yuval,Biton,Yuval Biton,Male,Ashkelon,ORT Afridar Ashkelon,Sapir College,D01,EMER1600075,4,38,13,Master,75.9,86.0,1,0,0,0,1,0,0,0.31,92.6,manager_endorsement,33,73.1,32900.0,0,,2.75,0,3,0.0,1,0
MER-16,Merit-based,EMER1600171,CMER1600171,Dana,Peretz,Dana Peretz,Female,Modi'in-Maccabim-Re'ut,Ironi Aleph Modi'in,Hebrew University of Jerusalem,D02,EMER1600075,4,41,14,Bachelor,97.6,84.6,0,0,0,0,0,0,0,0.05,93.1,none,57,76.7,34200.0,0,,4.75,1,4,-1675.0,1,0
MER-16,Merit-based,EMER1600190,CMER1600190,Noa,Avraham,Noa Avraham,Female,Ashkelon,Makif Aleph Ashkelon,Sapir College,D03,EMER1600075,4,40,17,Bachelor,91.3,96.8,1,0,0,1,1,1,0,0.42,91.9,legacy_referral,37,75.7,33400.0,0,,3.0833333333333335,1,4,0.0,1,0
MER-16,Merit-based,EMER1600202,CMER1600202,Tamar,Malka,Tamar Malka,Female,Jerusalem,Boyer High School,Hebrew University of Jerusalem,D01,EMER1600158,3,37,14,Bachelor,91.9,83.4,0,0,0,0,0,0,0,0.11,84.6,none,62,69.7,22800.0,0,,5.166666666666667,0,2,-3157.1428571428587,1,1
MER-16,Merit-based,EMER1600205,CMER1600205,Roee,Peretz,Roee Peretz,Male,Haifa,The Hebrew Reali School,University of Haifa,D01,EMER1600158,3,35,12,Bachelor,99.0,91.2,0,0,0,0,0,0,0,0.0,93.1,none,30,82.0,23200.0,0,,2.5,1,3,0.0,0,0
MER-16,Merit-based,EMER1600222,CMER1600222,Dana,Abutbul,Dana Abutbul,Female,Rehovot,De Shalit High School,Tel Aviv University,D03,EMER1600190,3,38,15,Bachelor,97.1,83.7,0,0,0,0,0,0,0,0.09,89.8,none,25,67.4,21700.0,0,,2.0833333333333335,0,1,-620.0,1,0
MER-16,Merit-based,EMER1600227,CMER1600227,Amit,Harari,Amit Harari,Male,Ashkelon,Rabin High School Ashkelon,Sapir College,D02,EMER1600171,3,43,15,Bachelor,75.8,83.9,0,0,0,0,1,0,0,0.12,78.7,internal_source,45,76.7,23000.0,0,,3.75,1,3,-12875.0,1,0
MOD-01,Moderate favoritism,EMOD0100049,CMOD0100049,Itay,Katz,Itay Katz,Male,Ashkelon,Makif Aleph Ashkelon,Sapir College,D01,EMOD0100113,4,45,22,Bachelor,80.8,81.0,1,0,0,0,0,0,0,0.11,76.3,referral,50,71.7,33300.0,0,,4.166666666666667,0,4,0.0,1,0
MOD-01,Moderate favoritism,EMOD0100054,CMOD0100054,Omer,Ben-David,Omer Ben-David,Male,Ashkelon,ORT Afridar Ashkelon,Sapir College,D02,EMOD0100085,2,33,5,Bachelor,100.0,99.0,1,0,0,0,1,0,0,0.24,92.3,manager_endorsement,26,86.2,15900.0,1,17.0,2.1666666666666665,1,1,0.0,1,1
MOD-01,Moderate favoritism,EMOD0100072,CMOD0100072,Yarden,Cohen,Yarden Cohen,Female,Ashkelon,ORT Afridar Ashkelon,Sapir College,D03,EMOD0100213,2,29,6,Bachelor,96.7,85.1,1,0,0,1,1,1,0,0.38,83.9,legacy_referral,35,73.5,15300.0,0,,2.9166666666666665,0,1,-5575.0,1,0
MOD-01,Moderate favoritism,EMOD0100085,CMOD0100085,Rotem,Friedman,Rotem Friedman,Female,Bnei Brak,Bnei Brak Municipal High School,Ono Academic College,D02,EMOD0100113,4,43,18,Bachelor,81.0,86.6,0,0,0,0,0,0,0,0.15,97.7,none,76,83.3,35800.0,0,,6.333333333333333,1,4,0.0,1,1
MOD-01,Moderate favoritism,EMOD0100101,CMOD0100101,Adi,Gabay,Adi Gabay,Female,Ashkelon,ORT Afridar Ashkelon,Sapir College,D03,EMOD0100213,3,40,17,Bachelor,92.2,89.7,1,0,0,1,1,0,0,0.32,88.4,legacy_referral,60,68.2,22800.0,0,,5.0,0,2,0.0,1,1
MOD-01,Moderate favoritism,EMOD0100113,CMOD0100113,Roni,Gabay,Roni Gabay,Female,Ashkelon,Rabin High School Ashkelon,Sapir College,EXEC,,5,50,27,Bachelor,90.5,91.1,1,0,0,0,1,0,0,0.22,98.3,manager_endorsement,80,85.1,54100.0,0,,6.666666666666667,1,4,0.0,1,1
MOD-01,Moderate favoritism,EMOD0100131,CMOD0100131,Lior,Peretz,Lior Peretz,Male,Ashkelon,Rabin High School Ashkelon,The Open University of Israel,D01,EMOD0100049,3,33,10,Bachelor,79.8,82.6,0,0,0,0,1,0,0,0.22,84.1,internal_source,44,74.0,22900.0,0,,3.6666666666666665,0,3,0.0,1,0
MOD-01,Moderate favoritism,EMOD0100162,CMOD0100162,Yonatan,Mizrahi,Yonatan Mizrahi,Male,Rishon LeZion,Ironi Gimel Rishon LeZion,Ono Academic College,D03,EMOD0100213,3,37,7,Doctorate,93.5,92.8,0,0,0,0,0,0,0,0.09,90.0,none,33,73.3,22500.0,0,,2.75,0,2,3650.0,1,0
MOD-01,Moderate favoritism,EMOD0100213,CMOD0100213,Ori,Mizrahi,Ori Mizrahi,Male,Ashkelon,ORT Afridar Ashkelon,Sapir College,D03,EMOD0100113,4,38,14,Bachelor,88.4,94.4,0,0,0,1,1,0,0,0.31,93.8,legacy_referral,70,79.1,35200.0,0,,5.833333333333333,1,4,-1866.6666666666642,1,1
MOD-01,Moderate favoritism,EMOD0100220,CMOD0100220,Ori,Levi,Ori Levi,Male,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,D01,EMOD0100049,2,28,5,Bachelor,84.8,81.2,0,0,0,0,0,0,0,0.07,73.4,none,34,75.8,15300.0,0,,2.8333333333333335,1,1,0.0,1,0
MOD-02,Moderate favoritism,EMOD0200035,CMOD0200035,Roni,Mizrahi,Roni Mizrahi,Female,Jerusalem,Boyer High School,Bar-Ilan University,D01,EMOD0200271,4,42,17,Master,82.2,93.6,0,0,0,1,1,0,0,0.33,90.2,legacy_referral,37,61.1,31600.0,0,,3.0833333333333335,0,3,0.0,1,0
MOD-02,Moderate favoritism,EMOD0200063,CMOD0200063,Shira,Peretz,Shira Peretz,Female,Jerusalem,Gymnasia Rehavia,,D02,EMOD0200271,4,37,18,High School,92.3,,1,0,0,1,1,0,0,0.41,93.2,legacy_referral,89,72.2,34800.0,1,64.0,7.416666666666667,0,4,833.3333333333358,1,1
MOD-02,Moderate favoritism,EMOD0200074,CMOD0200074,Ori,Malka,Ori Malka,Male,Jerusalem,Gymnasia Rehavia,Hadassah Academic College,D02,EMOD0200063,3,37,14,Bachelor,90.0,83.8,1,0,0,1,1,0,0,0.45,80.8,legacy_referral,37,69.9,22400.0,0,,3.0833333333333335,0,2,2333.333333333332,1,0
MOD-02,Moderate favoritism,EMOD0200098,CMOD0200098,Amit,Biton,Amit Biton,Female,Jerusalem,Leyada High School,Hebrew University of Jerusalem,D02,EMOD0200063,3,32,9,Bachelor,82.0,91.4,1,1,0,1,1,1,0,0.52,76.5,legacy_referral,29,59.7,21300.0,0,,2.4166666666666665,0,1,-14000.0,1,0
MOD-02,Moderate favoritism,EMOD0200116,CMOD0200116,Nadav,Berkowitz,Nadav Berkowitz,Male,Jerusalem,Boyer High School,Hebrew University of Jerusalem,D02,EMOD0200063,3,34,11,Bachelor,88.4,85.0,1,0,0,1,1,0,0,0.47,79.3,legacy_referral,55,71.5,23000.0,1,55.0,4.583333333333333,0,3,-2325.0,1,1
MOD-02,Moderate favoritism,EMOD0200180,CMOD0200180,Noam,Cohen,Noam Cohen,Male,Jerusalem,Boyer High School,Bar-Ilan University,D02,EMOD0200063,3,39,16,Bachelor,78.3,80.9,1,0,0,1,1,0,0,0.42,78.8,legacy_referral,42,69.7,22500.0,0,,3.5,0,2,-3457.1428571428587,1,0
MOD-02,Moderate favoritism,EMOD0200182,CMOD0200182,Dana,Cohen,Dana Cohen,Female,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,D03,EMOD0200271,4,41,14,Master,93.0,93.4,0,0,0,0,1,1,0,0.22,90.0,alumni_network,88,76.4,35200.0,0,,7.333333333333333,1,4,50.0,1,1
MOD-02,Moderate favoritism,EMOD0200240,CMOD0200240,Roni,Haddad,Roni Haddad,Female,Jerusalem,Boyer High School,Bar-Ilan University,D02,EMOD0200063,3,34,9,Bachelor,96.5,95.3,1,1,0,0,1,0,0,0.35,91.7,manager_endorsement,41,70.7,22500.0,0,,3.4166666666666665,0,2,-5675.0,1,0
MOD-02,Moderate favoritism,EMOD0200243,CMOD0200243,Amit,Avraham,Amit Avraham,Female,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,D02,EMOD0200063,3,37,13,Bachelor,85.9,90.2,0,1,0,0,0,0,0,0.19,76.6,none,67,61.6,22200.0,0,,5.583333333333333,0,2,-12033.333333333336,1,1
MOD-02,Moderate favoritism,EMOD0200250,CMOD0200250,Yuval,Sharabi,Yuval Sharabi,Male,Jerusalem,Leyada High School,Hadassah Academic College,D03,EMOD0200182,3,33,7,Bachelor,91.2,90.1,0,0,0,0,1,0,0,0.09,83.2,internal_source,16,64.8,21300.0,0,,1.3333333333333333,0,1,-6033.333333333332,1,0
MOD-02,Moderate favoritism,EMOD0200271,CMOD0200271,Dana,Levi,Dana Levi,Female,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,EXEC,,5,47,21,Bachelor,78.1,92.5,1,0,0,0,1,1,0,0.31,92.9,alumni_network,105,74.3,52200.0,0,,8.75,0,4,16725.0,1,1
MOD-03,Moderate favoritism,EMOD0300055,CMOD0300055,Noam,Biton,Noam Biton,Male,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,D03,EMOD0300285,3,31,8,Bachelor,95.9,85.8,0,1,0,1,1,1,0,0.5,75.6,legacy_referral,45,62.1,21900.0,0,,3.75,0,2,233.33333333333212,1,0
MOD-03,Moderate favoritism,EMOD0300102,CMOD0300102,Ariel,Shapiro,Ariel Shapiro,Male,Jerusalem,Boyer High School,Hebrew University of Jerusalem,D01,EMOD0300119,4,38,15,Bachelor,85.7,86.7,1,0,0,1,1,1,0,0.49,82.7,legacy_referral,69,72.4,34400.0,0,,5.75,0,4,5750.0,1,1
MOD-03,Moderate favoritism,EMOD0300119,CMOD0300119,Tomer,Haddad,Tomer Haddad,Male,Rehovot,De Shalit High School,,EXEC,,5,38,19,High School,80.9,,0,0,0,0,0,0,0,0.25,93.4,none,106,71.2,51500.0,0,,8.833333333333334,0,4,22111.11111111111,1,1
MOD-03,Moderate favoritism,EMOD0300174,CMOD0300174,Moran,Berkowitz,Moran Berkowitz,Female,Ashdod,ORT Yad Leibovich Ashdod,Sapir College,D03,EMOD0300285,3,37,14,Bachelor,84.4,88.0,0,1,0,0,0,0,0,0.18,88.2,none,51,81.7,23700.0,0,,4.25,1,3,-13266.666666666664,1,0
MOD-03,Moderate favoritism,EMOD0300205,CMOD0300205,Ori,Turgeman,Ori Turgeman,Male,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,D03,EMOD0300285,2,29,6,Bachelor,89.2,81.9,1,0,0,1,1,1,0,0.51,83.8,legacy_referral,30,77.4,15500.0,0,,2.5,1,1,-14966.666666666668,1,0
MOD-03,Moderate favoritism,EMOD0300223,CMOD0300223,Lihi,Azoulay,Lihi Azoulay,Female,Jerusalem,Leyada High School,The Open University of Israel,D01,EMOD0300102,3,35,12,Bachelor,80.0,96.0,0,1,0,0,1,1,0,0.4,89.6,alumni_network,43,71.1,22700.0,0,,3.5833333333333335,0,2,-3666.666666666668,1,0
MOD-03,Moderate favoritism,EMOD0300248,CMOD0300248,Moran,Sharabi,Moran Sharabi,Female,Holon,Kugel High School,,D02,EMOD0300119,4,42,22,High School,87.7,,0,0,0,0,0,0,0,0.02,89.6,none,25,72.0,32400.0,0,,2.0833333333333335,0,3,0.0,1,0
MOD-03,Moderate favoritism,EMOD0300256,CMOD0300256,Shira,Levi,Shira Levi,Female,Jerusalem,Gymnasia Rehavia,The Open University of Israel,D01,EMOD0300102,2,27,4,Bachelor,100.0,83.3,1,0,0,1,1,0,0,0.35,77.0,legacy_referral,25,65.7,14600.0,0,,2.0833333333333335,0,1,-5825.0,1,0
MOD-03,Moderate favoritism,EMOD0300257,CMOD0300257,Roee,Mizrahi,Roee Mizrahi,Male,Jerusalem,Leyada High School,Hebrew University of Jerusalem,D03,EMOD0300285,3,37,13,Bachelor,88.9,83.2,1,1,0,1,1,1,0,0.58,83.4,legacy_referral,39,67.0,22300.0,0,,3.25,0,2,2400.0,1,0
MOD-03,Moderate favoritism,EMOD0300271,CMOD0300271,Michal,Sharabi,Michal Sharabi,Female,Jerusalem,Boyer High School,The Open University of Israel,D03,EMOD0300285,3,37,14,Bachelor,94.4,84.7,0,1,0,0,0,0,0,0.21,90.8,none,60,76.3,23400.0,1,9.0,5.0,1,3,0.0,1,1
MOD-03,Moderate favoritism,EMOD0300282,CMOD0300282,Noa,Malka,Noa Malka,Female,Ashkelon,Rabin High School Ashkelon,Sapir College,D01,EMOD0300102,3,35,12,Bachelor,92.8,90.3,0,0,0,0,0,0,0,0.05,93.1,none,67,71.0,23000.0,0,,5.583333333333333,0,3,450.0,1,1
MOD-03,Moderate favoritism,EMOD0300285,CMOD0300285,Adi,Cohen,Adi Cohen,Female,Jerusalem,Gymnasia Rehavia,Hadassah Academic College,D03,EMOD0300119,4,39,16,Bachelor,79.6,89.2,1,0,0,1,1,0,0,0.5,85.2,legacy_referral,64,67.2,33500.0,0,,5.333333333333333,0,4,7816.666666666668,1,1
MOD-04,Moderate favoritism,EMOD0400026,CMOD0400026,Tamar,Cohen,Tamar Cohen,Female,Rishon LeZion,Ironi Gimel Rishon LeZion,,D02,EMOD0400232,3,33,11,High School,94.4,,0,1,0,1,1,0,0,0.52,79.5,legacy_referral,36,75.1,22900.0,0,,3.0,1,3,-4950.0,1,0
MOD-04,Moderate favoritism,EMOD0400029,CMOD0400029,Nadav,Gabay,Nadav Gabay,Male,Rishon LeZion,Ironi Gimel Rishon LeZion,Bar-Ilan University,EXEC,,5,50,24,Master,87.9,83.2,0,1,0,1,1,1,1,0.48,87.4,legacy_referral,66,78.0,52200.0,0,,5.5,1,4,9733.333333333336,1,1
MOD-04,Moderate favoritism,EMOD0400046,CMOD0400046,Neta,Biton,Neta Biton,Female,Rishon LeZion,Makif Zayin Rishon LeZion,Ono Academic College,D01,EMOD0400029,4,41,18,Bachelor,70.4,78.2,1,1,0,0,1,1,0,0.38,68.7,alumni_network,98,61.4,33300.0,0,,8.166666666666666,0,4,5550.0,1,1
MOD-04,Moderate favoritism,EMOD0400050,CMOD0400050,Ofir,Avraham,Ofir Avraham,Female,Rishon LeZion,Ironi Gimel Rishon LeZion,Tel Aviv University,D02,EMOD0400232,3,34,9,Bachelor,68.1,95.3,1,0,0,1,1,0,0,0.46,79.1,legacy_referral,39,70.4,22500.0,0,,3.25,0,2,-50.0,1,0
MOD-04,Moderate favoritism,EMOD0400095,CMOD0400095,Ariel,Katz,Ariel Katz,Male,Ramat Gan,Ohel Shem,Tel Aviv University,D02,EMOD0400232,3,41,14,Master,99.7,84.1,1,0,0,0,0,0,0,0.13,84.6,referral,23,70.3,22000.0,0,,1.9166666666666667,0,2,-1050.0,1,0
MOD-04,Moderate favoritism,EMOD0400232,CMOD0400232,Tamar,Azoulay,Tamar Azoulay,Female,Rishon LeZion,Ironi Gimel Rishon LeZion,Tel Aviv University,D02,EMOD0400029,4,45,19,Bachelor,88.1,81.5,0,0,0,1,1,0,0,0.43,87.1,legacy_referral,1,68.8,31400.0,0,,0.08333333333333333,0,3,4700.0,1,0
MOD-04,Moderate favoritism,EMOD0400251,CMOD0400251,Ofir,Gabay,Ofir Gabay,Female,Rishon LeZion,Makif Zayin Rishon LeZion,Tel Aviv University,D01,EMOD0400046,2,28,3,Bachelor,100.0,91.6,1,0,0,1,1,1,0,0.49,86.7,legacy_referral,21,65.9,14600.0,0,,1.75,0,1,-10566.666666666668,1,0
MOD-04,Moderate favoritism,EMOD0400263,CMOD0400263,Gal,Abutbul,Gal Abutbul,Female,Jerusalem,Boyer High School,,D03,EMOD0400029,4,34,13,High School,87.9,,1,0,0,0,0,0,0,0.24,86.0,referral,67,68.6,33600.0,0,,5.583333333333333,0,4,0.0,1,1
MOD-05,Moderate favoritism,EMOD0500013,CMOD0500013,Amit,Katz,Amit Katz,Male,Jerusalem,Gymnasia Rehavia,Bar-Ilan University,D03,EMOD0500190,3,34,8,Master,90.8,99.0,0,0,0,0,0,0,0,0.17,88.1,none,43,73.5,22800.0,0,,3.5833333333333335,0,2,1925.0,1,0
MOD-05,Moderate favoritism,EMOD0500040,CMOD0500040,Hila,Levi,Hila Levi,Female,Haifa,The Hebrew Reali School,,D03,EMOD0500190,1,21,2,High School,87.4,,0,0,0,1,1,0,0,0.28,85.8,legacy_referral,11,85.4,10600.0,0,,0.9166666666666666,1,1,0.0,1,0
MOD-05,Moderate favoritism,EMOD0500059,CMOD0500059,Daniel,Sharabi,Daniel Sharabi,Male,Haifa,Hogim High School,Technion,D01,EMOD0500111,2,29,6,Bachelor,74.3,81.2,1,0,0,0,0,0,0,0.2,72.7,referral,22,57.5,14000.0,0,,1.8333333333333333,0,1,-3500.0,1,0
MOD-05,Moderate favoritism,EMOD0500111,CMOD0500111,Daniel,Amar,Daniel Amar,Male,Haifa,The Hebrew Reali School,Technion,D01,EMOD0500273,4,45,16,Master,86.3,86.0,1,0,0,1,1,0,0,0.45,90.1,legacy_referral,53,70.1,33400.0,1,51.0,4.416666666666667,0,4,5625.0,1,1
MOD-05,Moderate favoritism,EMOD0500156,CMOD0500156,Omer,Azoulay,Omer Azoulay,Male,Haifa,Ironi Hey Haifa,University of Haifa,D02,EMOD0500273,4,40,17,Bachelor,80.8,92.1,1,0,0,0,1,0,0,0.18,92.9,manager_endorsement,55,78.4,34400.0,0,,4.583333333333333,1,4,6640.0,1,0
MOD-05,Moderate favoritism,EMOD0500182,CMOD0500182,Yael,Azoulay,Yael Azoulay,Female,Haifa,Hogim High School,Technion,D01,EMOD0500111,3,44,18,Master,75.9,84.0,0,0,0,0,1,0,0,0.18,85.7,internal_source,38,80.1,23300.0,0,,3.1666666666666665,1,3,2433.333333333332,1,0
MOD-05,Moderate favoritism,EMOD0500190,CMOD0500190,Michal,Cohen,Michal Cohen,Female,Eilat,Goldwater High School,The Open University of Israel,D03,EMOD0500273,4,44,20,Bachelor,89.0,94.8,0,0,0,0,0,0,0,0.16,90.2,none,71,79.8,35200.0,1,52.0,5.916666666666667,1,4,0.0,1,1
MOD-05,Moderate favoritism,EMOD0500236,CMOD0500236,Shira,Berkowitz,Shira Berkowitz,Female,Haifa,The Hebrew Reali School,The Open University of Israel,D01,EMOD0500111,3,41,18,Bachelor,63.2,69.7,1,0,0,0,1,0,0,0.26,69.6,manager_endorsement,61,69.8,22900.0,1,30.0,5.083333333333333,0,3,-5200.0,1,1
MOD-05,Moderate favoritism,EMOD0500238,CMOD0500238,Noa,Haddad,Noa Haddad,Female,Haifa,The Hebrew Reali School,Technion,D01,EMOD0500111,3,38,15,Bachelor,87.0,84.9,0,0,0,1,1,0,0,0.24,84.1,legacy_referral,53,59.8,21800.0,0,,4.416666666666667,0,2,50.0,1,0
MOD-05,Moderate favoritism,EMOD0500270,CMOD0500270,Tamar,Cohen,Tamar Cohen,Female,Haifa,Hogim High School,University of Haifa,D03,EMOD0500190,3,32,9,Bachelor,73.4,77.0,0,0,0,0,0,0,0,0.09,65.8,none,33,63.3,21500.0,0,,2.75,0,1,6333.333333333334,1,0
MOD-05,Moderate favoritism,EMOD0500273,CMOD0500273,Amit,Sadeh,Amit Sadeh,Female,Haifa,The Hebrew Reali School,Technion,EXEC,,5,47,23,Bachelor,82.0,81.6,0,0,0,0,1,1,0,0.3,92.4,alumni_network,105,71.4,51600.0,0,,8.75,0,4,15260.0,1,1
MOD-05,Moderate favoritism,EMOD0500277,CMOD0500277,Tal,Levi,Tal Levi,Female,Haifa,The Hebrew Reali School,University of Haifa,D01,EMOD0500111,3,43,14,Master,89.3,95.9,0,0,0,1,1,0,0,0.4,95.1,legacy_referral,24,70.7,22200.0,0,,2.0,0,2,-5975.0,1,0
MOD-06,Moderate favoritism,EMOD0600024,CMOD0600024,Maya,Azoulay,Maya Azoulay,Female,Jerusalem,Boyer High School,Hebrew University of Jerusalem,D01,EMOD0600165,4,39,16,Bachelor,69.3,80.8,0,0,0,0,0,0,0,0.15,82.1,none,54,78.2,34400.0,0,,4.5,1,4,3300.0,1,0
MOD-06,Moderate favoritism,EMOD0600092,CMOD0600092,Alon,Peretz,Alon Peretz,Male,Jerusalem,Leyada High School,,D03,EMOD0600223,3,35,14,High School,94.6,,1,0,0,1,1,0,0,0.42,81.9,legacy_referral,15,68.9,21800.0,0,,1.25,0,2,-5250.0,1,0
MOD-06,Moderate favoritism,EMOD0600165,CMOD0600165,Ido,Sasson,Ido Sasson,Male,Jerusalem,Gymnasia Rehavia,Hebrew University of Jerusalem,EXEC,,5,44,16,Bachelor,88.4,87.2,1,0,0,0,0,0,0,0.19,83.6,referral,79,75.3,52000.0,0,,6.583333333333333,1,4,18357.142857142855,1,1
MOD-06,Moderate favoritism,EMOD0600187,CMOD0600187,Shira,Harari,Shira Harari,Female,Jerusalem,Boyer High School,Hebrew University of Jerusalem,D02,EMOD0600165,4,41,15,Bachelor,76.4,85.1,1,0,0,0,0,0,0,0.16,87.0,referral,94,76.6,35200.0,1,68.0,7.833333333333333,1,4,266.66666666666424,1,1
MOD-06,Moderate favoritism,EMOD0600221,CMOD0600221,Tamar,Shapiro,Tamar Shapiro,Female,Jerusalem,Leyada High School,Hebrew University of Jerusalem,D03,EMOD0600223,3,31,8,Bachelor,84.4,79.5,1,1,1,0,1,1,1,0.76,79.4,family,45,75.5,23300.0,0,,3.75,1,3,0.0,1,0
MOD-06,Moderate favoritism,EMOD0600223,CMOD0600223,Maya,Gabay,Maya Gabay,Female,Jerusalem,Gymnasia Rehavia,,D03,EMOD0600165,4,35,16,High School,84.9,,0,0,0,1,1,0,0,0.23,85.7,legacy_referral,98,83.8,36200.0,1,39.0,8.166666666666666,1,4,0.0,1,1
MOD-06,Moderate favoritism,EMOD0600254,CMOD0600254,Lior,Friedman,Lior Friedman,Male,Ashdod,Makif Aleph Ashdod,Sapir College,D02,EMOD0600187,3,34,11,Bachelor,91.7,95.8,0,0,0,0,0,0,0,0.08,93.2,none,17,68.4,21600.0,0,,1.4166666666666667,0,1,0.0,1,0
MOD-06,Moderate favoritism,EMOD0600275,CMOD0600275,Ori,Malka,Ori Malka,Male,Bnei Brak,Bnei Brak Municipal High School,Ono Academic College,D01,EMOD0600024,3,34,11,Bachelor,96.5,83.7,0,0,0,0,1,0,0,0.17,88.6,internal_source,56,69.4,22700.0,0,,4.666666666666667,0,2,-4300.0,1,0
MOD-07,Moderate favoritism,EMOD0700032,CMOD0700032,Yonatan,Levi,Yonatan Levi,Male,Beersheba,Makif Vav Beersheba,,D03,EMOD0700268,3,32,13,High School,94.3,,0,0,0,1,1,0,0,0.3,89.7,legacy_referral,38,64.7,21900.0,0,,3.1666666666666665,0,2,3700.0,1,0
MOD-07,Moderate favoritism,EMOD0700052,CMOD0700052,Neta,Peretz,Neta Peretz,Female,Beersheba,Comprehensive High School Beersheba,Ben-Gurion University of the Negev,EXEC,,5,42,19,Bachelor,86.6,93.3,1,0,0,0,1,1,0,0.33,99.1,alumni_network,70,79.1,52500.0,0,,5.833333333333333,1,4,15433.333333333336,1,1
MOD-07,Moderate favoritism,EMOD0700074,CMOD0700074,Noa,Levi,Noa Levi,Female,Beersheba,Makif Vav Beersheba,Ben-Gurion University of the Negev,D02,EMOD0700260,3,40,17,Bachelor,91.5,98.1,0,1,0,0,1,1,0,0.33,87.5,alumni_network,18,60.3,21000.0,0,,1.5,0,1,0.0,1,0
MOD-07,Moderate favoritism,EMOD0700118,CMOD0700118,Eitan,Halabi,Eitan Halabi,Male,Tel Aviv,Alliance High School Tel Aviv,Tel Aviv University,D03,EMOD0700268,3,40,9,Doctorate,87.9,84.1,0,0,0,0,0,0,0,0.02,72.9,none,37,57.5,21000.0,0,,3.0833333333333335,0,1,3500.0,1,0
MOD-07,Moderate favoritism,EMOD0700126,CMOD0700126,Tamar,Dahan,Tamar Dahan,Female,Beersheba,Makif Vav Beersheba,Ben-Gurion University of the Negev,D03,EMOD0700268,2,26,3,Bachelor,89.9,91.4,1,0,0,1,1,0,0,0.45,68.4,legacy_referral,34,56.4,14200.0,0,,2.8333333333333335,0,1,0.0,1,0
